id,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,s1,s2,date
70,518.67,1.3,47.87,520.3,2388.17,8159.6,8.5111,0.03,394,2388,100,642.9,38.66,23.1136,1599.54,1424.63,14.62,21.61,552.43,2388.16,9083.26,-0.0003,0.0001,2022-03-20
70,518.67,1.3,47.99,520.79,2388.2,8158.34,8.5128,0.03,394,2388,100,643.34,38.55,23.0728,1600.71,1415.52,14.62,21.61,552.41,2388.14,9083.9,0.0062,0.0002,2022-03-21
70,518.67,1.3,48.09,520.43,2388.23,8158.22,8.4987,0.03,395,2388,100,643.63,38.61,23.1115,1597.48,1424.03,14.62,21.61,552.17,2388.2,9088.37,0.0012,0.0,2022-03-22
70,518.67,1.3,48.02,520.18,2388.12,8160.11,8.5542,0.03,395,2388,100,643.51,38.56,23.1302,1597.66,1426.85,14.62,21.61,552.05,2388.15,9079.61,-0.0001,0.0,2022-03-23
70,518.67,1.3,47.96,520.24,2388.19,8155.93,8.5038,0.03,394,2388,100,643.23,38.68,23.1466,1595.68,1422.67,14.62,21.61,551.92,2388.19,9093.06,0.0049,0.0001,2022-03-24
70,518.67,1.3,47.99,519.82,2388.12,8164.29,8.5076,0.03,394,2388,100,643.42,38.55,23.1544,1596.61,1424.21,14.62,21.61,551.51,2388.15,9092.39,0.003,0.0002,2022-03-25
70,518.67,1.3,47.92,520.49,2388.18,8162.88,8.4707,0.03,395,2388,100,643.76,38.22,23.137,1593.47,1425.2,14.62,21.61,552.06,2388.19,9096.48,-0.001,0.0001,2022-03-26
70,518.67,1.3,48.12,520.18,2388.2,8161.91,8.4908,0.03,396,2388,100,643.73,38.57,23.0219,1594.39,1421.83,14.62,21.61,551.88,2388.17,9093.69,-0.0031,-0.0005,2022-03-27
70,518.67,1.3,48.03,519.84,2388.23,8164.48,8.4962,0.03,397,2388,100,643.98,38.5,23.028,1599.26,1421.86,14.62,21.61,551.98,2388.22,9092.65,-0.002,0.0003,2022-03-28
70,518.67,1.3,48.06,520.81,2388.16,8163.53,8.504,0.03,397,2388,100,643.29,38.45,23.0682,1599.67,1424.65,14.62,21.61,552.02,2388.19,9105.43,-0.0031,0.0003,2022-03-29
70,518.67,1.3,48.11,519.5,2388.16,8166.47,8.5224,0.03,396,2388,100,643.86,38.45,23.0418,1597.87,1423.33,14.62,21.61,551.63,2388.21,9092.79,0.0002,-0.0003,2022-03-30
70,518.67,1.3,47.99,519.83,2388.23,8167.97,8.4984,0.03,396,2388,100,644.1,38.41,23.1364,1601.31,1430.27,14.62,21.61,551.49,2388.22,9095.9,-0.0015,-0.0001,2022-03-31
70,518.67,1.3,48.07,519.38,2388.18,8172.19,8.5328,0.03,397,2388,100,644.09,38.28,23.0637,1605.88,1430.21,14.62,21.61,551.7,2388.18,9101.06,-0.0012,-0.0004,2022-04-01
70,518.67,1.3,48.09,519.38,2388.2,8167.46,8.5118,0.03,396,2388,100,643.55,38.48,23.0993,1596.63,1426.86,14.62,21.61,551.5,2388.18,9096.97,0.0004,0.0003,2022-04-02
70,518.67,1.3,48.21,519.77,2388.25,8165.57,8.5529,0.03,398,2388,100,643.79,38.24,23.0289,1601.3,1427.36,14.62,21.61,551.32,2388.22,9100.74,-0.0044,0.0,2022-04-03
70,518.67,1.3,48.16,519.6,2388.25,8173.73,8.5312,0.03,396,2388,100,643.39,38.49,23.1398,1602.76,1434.81,14.62,21.61,551.64,2388.17,9106.12,0.0014,0.0,2022-04-04
71,518.67,1.3,47.79,520.16,2388.11,8183.01,8.4717,0.03,395,2388,100,643.33,38.63,23.1445,1597.56,1424.51,14.62,21.61,552.36,2388.13,9115.05,-0.0001,-0.0001,2022-03-16
71,518.67,1.3,47.87,519.93,2388.13,8192.29,8.4946,0.03,394,2388,100,643.44,38.79,23.2389,1595.76,1415.06,14.62,21.61,552.16,2388.17,9113.22,-0.0051,0.0004,2022-03-17
71,518.67,1.3,48.1,520.26,2388.17,8192.52,8.4953,0.03,393,2388,100,643.4,38.53,22.9802,1604.75,1425.08,14.62,21.61,552.46,2388.08,9129.01,0.0018,0.0004,2022-03-18
71,518.67,1.3,47.82,520.75,2388.12,8191.78,8.469,0.03,396,2388,100,643.57,38.55,23.0794,1598.71,1422.94,14.62,21.61,552.31,2388.11,9119.14,-0.0014,0.0003,2022-03-19
71,518.67,1.3,47.82,520.55,2388.12,8190.75,8.4722,0.03,395,2388,100,643.38,38.72,23.1332,1600.02,1416.96,14.62,21.61,552.37,2388.15,9125.13,0.0021,-0.0001,2022-03-20
71,518.67,1.3,47.87,520.33,2388.12,8191.96,8.5066,0.03,395,2388,100,643.43,38.48,23.1465,1596.97,1419.79,14.62,21.61,552.55,2388.17,9126.77,0.0032,0.0004,2022-03-21
71,518.67,1.3,48.06,520.99,2388.17,8194.98,8.4756,0.03,396,2388,100,643.15,38.65,23.0475,1590.26,1419.57,14.62,21.61,552.26,2388.18,9128.33,0.0002,0.0001,2022-03-22
71,518.67,1.3,48.03,520.97,2388.15,8195.6,8.5263,0.03,395,2388,100,643.13,38.34,23.1632,1602.81,1430.38,14.62,21.61,551.74,2388.16,9131.38,0.0031,-0.0001,2022-03-23
71,518.67,1.3,47.88,520.87,2388.1,8203.65,8.4752,0.03,396,2388,100,643.5,38.5,23.0395,1602.85,1417.32,14.62,21.61,551.91,2388.14,9135.93,0.0013,0.0002,2022-03-24
71,518.67,1.3,47.86,520.22,2388.11,8203.84,8.4955,0.03,396,2388,100,643.36,38.47,23.109,1591.01,1421.66,14.62,21.61,552.12,2388.13,9137.78,0.004,-0.0002,2022-03-25
71,518.67,1.3,47.82,519.88,2388.16,8203.71,8.5026,0.03,397,2388,100,643.98,38.67,23.1232,1600.76,1419.82,14.62,21.61,552.32,2388.18,9129.71,0.0017,-0.0003,2022-03-26
71,518.67,1.3,48.02,520.18,2388.12,8205.36,8.4954,0.03,396,2388,100,643.3,38.5,23.0115,1597.91,1428.16,14.62,21.61,551.26,2388.12,9133.79,-0.001,-0.0003,2022-03-27
71,518.67,1.3,47.99,520.27,2388.16,8210.04,8.492,0.03,397,2388,100,643.42,38.45,23.0096,1605.53,1432.89,14.62,21.61,551.62,2388.1,9137.97,-0.0024,0.0004,2022-03-28
71,518.67,1.3,47.86,520.39,2388.15,8207.53,8.5349,0.03,397,2388,100,643.44,38.38,23.0195,1600.22,1425.72,14.62,21.61,552.05,2388.13,9139.95,-0.0009,0.0005,2022-03-29
71,518.67,1.3,48.14,520.51,2388.14,8212.41,8.5438,0.03,397,2388,100,643.66,38.63,23.0642,1596.68,1432.54,14.62,21.61,551.64,2388.13,9144.24,-0.0046,-0.0003,2022-03-30
71,518.67,1.3,48.09,520.69,2388.14,8216.3,8.5034,0.03,396,2388,100,643.24,38.67,23.0836,1603.25,1432.07,14.62,21.61,552.01,2388.16,9151.93,-0.0039,0.0,2022-03-31
71,518.67,1.3,48.1,520.46,2388.17,8214.77,8.5016,0.03,396,2388,100,644.0,38.51,23.158,1605.32,1421.45,14.62,21.61,551.55,2388.12,9144.82,-0.0005,0.0005,2022-04-01
71,518.67,1.3,48.15,520.27,2388.16,8215.87,8.5348,0.03,396,2388,100,643.5,38.39,23.1234,1602.49,1436.86,14.62,21.61,551.63,2388.15,9155.36,-0.0038,0.0003,2022-04-02
71,518.67,1.3,48.22,520.31,2388.18,8213.44,8.5581,0.03,397,2388,100,643.4,38.33,23.0916,1597.16,1428.89,14.62,21.61,551.56,2388.14,9160.49,0.0065,0.0,2022-04-03
71,518.67,1.3,48.02,520.04,2388.19,8225.07,8.5197,0.03,397,2388,100,643.57,38.25,22.9967,1599.94,1437.81,14.62,21.61,551.45,2388.18,9153.73,0.0012,0.0002,2022-04-04
72,518.67,1.3,48.03,520.11,2388.24,8113.49,8.4897,0.03,395,2388,100,643.51,38.58,23.1617,1599.91,1417.67,14.62,21.61,552.42,2388.23,9031.19,-0.0005,-0.0002,2022-03-16
72,518.67,1.3,47.85,519.95,2388.29,8113.86,8.507,0.03,394,2388,100,643.6,38.54,23.1961,1597.35,1421.79,14.62,21.61,551.62,2388.22,9026.19,0.003,0.0004,2022-03-17
72,518.67,1.3,48.13,519.86,2388.26,8111.06,8.5309,0.03,394,2388,100,643.47,38.56,23.1307,1600.41,1431.82,14.62,21.61,551.87,2388.24,9039.99,0.0016,0.0002,2022-03-18
72,518.67,1.3,48.0,520.29,2388.29,8106.14,8.4702,0.03,394,2388,100,643.41,38.54,23.1234,1598.87,1419.88,14.62,21.61,551.29,2388.24,9039.91,0.0011,0.0003,2022-03-19
72,518.67,1.3,47.87,520.47,2388.28,8108.09,8.5234,0.03,396,2388,100,643.14,38.65,23.1465,1592.26,1425.92,14.62,21.61,552.13,2388.28,9036.48,0.0033,0.0001,2022-03-20
72,518.67,1.3,48.03,520.08,2388.26,8110.4,8.497,0.03,395,2388,100,643.76,38.49,23.1716,1597.4,1428.75,14.62,21.61,551.86,2388.33,9029.54,-0.0004,0.0,2022-03-21
72,518.67,1.3,48.11,519.54,2388.3,8113.17,8.4741,0.03,395,2388,100,643.4,38.54,23.0704,1598.37,1425.56,14.62,21.61,551.97,2388.28,9037.16,-0.0007,0.0001,2022-03-22
72,518.67,1.3,48.01,519.69,2388.23,8111.01,8.513,0.03,395,2388,100,643.09,38.46,23.1764,1591.36,1422.0,14.62,21.61,551.31,2388.31,9032.61,0.0002,0.0004,2022-03-23
72,518.67,1.3,48.06,519.85,2388.25,8112.98,8.4835,0.03,396,2388,100,642.93,38.57,23.0016,1601.62,1423.93,14.62,21.61,551.44,2388.25,9026.66,0.001,-0.0004,2022-03-24
72,518.67,1.3,48.08,519.75,2388.23,8108.0,8.5218,0.03,397,2388,100,643.5,38.4,23.1053,1597.42,1430.48,14.62,21.61,551.85,2388.24,9030.09,0.0032,0.0005,2022-03-25
72,518.67,1.3,47.92,519.32,2388.26,8108.91,8.5212,0.03,395,2388,100,643.33,38.48,23.0454,1598.5,1430.08,14.62,21.61,551.13,2388.29,9028.64,0.0012,0.0005,2022-03-26
72,518.67,1.3,47.98,519.63,2388.27,8112.66,8.4834,0.03,396,2388,100,643.08,38.52,23.1502,1601.74,1423.58,14.62,21.61,551.87,2388.31,9026.75,0.0004,0.0004,2022-03-27
72,518.67,1.3,47.98,520.06,2388.28,8105.22,8.5162,0.03,397,2388,100,642.99,38.41,23.0915,1601.84,1427.06,14.62,21.61,551.13,2388.29,9031.29,0.0004,-0.0001,2022-03-28
72,518.67,1.3,48.26,519.44,2388.32,8099.94,8.5239,0.03,397,2388,100,643.66,38.46,22.9674,1606.65,1433.07,14.62,21.61,550.78,2388.34,9024.27,0.002,-0.0001,2022-03-29
72,518.67,1.3,48.14,520.18,2388.29,8105.32,8.5017,0.03,395,2388,100,642.96,38.44,23.1472,1600.45,1424.75,14.62,21.61,552.18,2388.3,9030.67,-0.0048,-0.0002,2022-03-30
72,518.67,1.3,48.23,519.86,2388.26,8104.82,8.5523,0.03,397,2388,100,644.31,38.44,23.0791,1598.38,1430.17,14.62,21.61,551.68,2388.34,9026.17,-0.0002,-0.0003,2022-03-31
72,518.67,1.3,48.23,519.45,2388.3,8103.77,8.5114,0.03,396,2388,100,643.3,38.39,23.0848,1605.5,1428.53,14.62,21.61,551.91,2388.29,9029.88,0.0,-0.0002,2022-04-01
72,518.67,1.3,48.15,519.62,2388.33,8103.98,8.5147,0.03,394,2388,100,643.72,38.51,23.0211,1600.33,1429.09,14.62,21.61,550.63,2388.34,9034.75,0.0011,0.0002,2022-04-02
72,518.67,1.3,48.1,520.18,2388.3,8101.49,8.5229,0.03,395,2388,100,643.9,38.45,23.0712,1598.73,1436.24,14.62,21.61,550.68,2388.3,9028.24,0.0,0.0001,2022-04-03
72,518.67,1.3,48.17,519.48,2388.36,8103.27,8.5519,0.03,395,2388,100,643.91,38.46,23.1649,1597.72,1427.84,14.62,21.61,550.89,2388.32,9033.07,0.0007,-0.0003,2022-04-04
73,518.67,1.3,48.01,519.54,2388.22,8118.55,8.4948,0.03,395,2388,100,643.74,38.52,23.1363,1597.59,1427.73,14.62,21.61,551.36,2388.25,9039.43,-0.0006,0.0001,2022-03-16
73,518.67,1.3,48.09,520.08,2388.3,8117.24,8.527000000000001,0.03,394,2388,100,642.98,38.46,23.1492,1594.79,1419.89,14.62,21.61,551.97,2388.29,9047.06,-0.0021,-0.0002,2022-03-17
73,518.67,1.3,48.16,519.8,2388.29,8118.9,8.5534,0.03,394,2388,100,643.37,38.62,23.2337,1599.96,1430.81,14.62,21.61,551.87,2388.26,9044.17,0.0013,-0.0003,2022-03-18
73,518.67,1.3,48.12,519.69,2388.23,8111.04,8.4858,0.03,395,2388,100,643.29,38.65,23.0888,1598.42,1424.58,14.62,21.61,550.84,2388.28,9040.19,0.0023,0.0003,2022-03-19
73,518.67,1.3,48.13,520.47,2388.28,8114.5,8.5002,0.03,395,2388,100,643.26,38.2,23.1465,1600.43,1426.94,14.62,21.61,551.98,2388.24,9048.69,-0.0001,-0.0004,2022-03-20
73,518.67,1.3,47.95,519.96,2388.34,8116.01,8.5102,0.03,397,2388,100,643.45,38.64,23.0564,1593.08,1429.96,14.62,21.61,551.86,2388.23,9038.73,0.0024,0.0005,2022-03-21
73,518.67,1.3,48.06,520.24,2388.25,8116.79,8.536,0.03,396,2388,100,643.88,38.34,23.0801,1601.86,1429.43,14.62,21.61,551.74,2388.31,9048.55,0.003,0.0,2022-03-22
73,518.67,1.3,48.02,519.57,2388.25,8120.05,8.5122,0.03,396,2388,100,643.25,38.59,23.0646,1599.83,1421.53,14.62,21.61,551.81,2388.28,9043.27,-0.0009,0.0002,2022-03-23
73,518.67,1.3,48.12,519.43,2388.34,8114.84,8.5258,0.03,396,2388,100,643.92,38.29,23.1049,1592.35,1418.38,14.62,21.61,551.15,2388.29,9043.6,0.0039,0.0002,2022-03-24
73,518.67,1.3,48.14,520.14,2388.3,8114.27,8.5222,0.03,395,2388,100,643.38,38.46,23.0541,1597.7,1422.68,14.62,21.61,551.33,2388.27,9038.43,-0.0012,0.0003,2022-03-25
73,518.67,1.3,48.13,519.4,2388.3,8109.41,8.5328,0.03,394,2388,100,643.2,38.48,23.0252,1601.49,1435.89,14.62,21.61,552.34,2388.27,9041.54,-0.0001,0.0005,2022-03-26
73,518.67,1.3,48.13,520.21,2388.25,8113.28,8.5174,0.03,395,2388,100,643.75,38.57,23.0505,1601.68,1427.87,14.62,21.61,551.6,2388.32,9038.8,0.0029,0.0005,2022-03-27
73,518.67,1.3,47.98,520.06,2388.32,8113.42,8.5299,0.03,395,2388,100,643.38,38.45,22.9684,1602.32,1427.63,14.62,21.61,551.2,2388.3,9038.97,0.0008,0.0003,2022-03-28
73,518.67,1.3,48.18,520.02,2388.31,8115.78,8.5236,0.03,395,2388,100,644.03,38.52,23.1363,1606.83,1425.22,14.62,21.61,551.39,2388.34,9039.55,0.0011,0.0,2022-03-29
73,518.67,1.3,48.33,519.78,2388.27,8113.46,8.5484,0.03,396,2388,100,643.78,38.4,23.0764,1599.53,1438.16,14.62,21.61,551.03,2388.26,9041.5,0.0001,-0.0002,2022-03-30
73,518.67,1.3,48.09,519.6,2388.33,8110.51,8.536,0.03,395,2388,100,643.17,38.41,23.0578,1597.94,1430.59,14.62,21.61,551.39,2388.29,9046.31,-0.0014,0.0,2022-03-31
73,518.67,1.3,48.02,519.53,2388.36,8122.87,8.4972,0.03,396,2388,100,643.1,38.5,23.0189,1601.3,1429.77,14.62,21.61,551.93,2388.35,9048.38,0.0021,-0.0002,2022-04-01
73,518.67,1.3,48.15,519.43,2388.33,8112.61,8.5185,0.03,396,2388,100,644.3,38.34,23.0511,1601.47,1430.45,14.62,21.61,550.93,2388.31,9046.45,-0.0027,0.0001,2022-04-02
73,518.67,1.3,48.27,520.17,2388.32,8115.46,8.5205,0.03,396,2388,100,643.48,38.61,23.0123,1597.82,1430.64,14.62,21.61,550.88,2388.3,9041.38,-0.0014,-0.0004,2022-04-03
73,518.67,1.3,48.12,519.7,2388.35,8114.48,8.5434,0.03,396,2388,100,643.54,38.54,23.0257,1599.16,1428.84,14.62,21.61,551.62,2388.28,9041.6,-0.0014,0.0002,2022-04-04
74,518.67,1.3,47.8,520.92,2388.14,8126.3,8.474,0.03,394,2388,100,643.16,38.57,23.0972,1597.28,1421.0,14.62,21.61,552.54,2388.17,9060.55,0.0002,0.0002,2022-03-16
74,518.67,1.3,47.96,520.54,2388.17,8136.69,8.4605,0.03,394,2388,100,643.33,38.89,23.0668,1597.24,1415.9,14.62,21.61,552.45,2388.14,9065.2,0.0005,0.0,2022-03-17
74,518.67,1.3,47.75,520.22,2388.16,8132.62,8.5138,0.03,394,2388,100,643.15,38.77,23.0306,1595.7,1412.37,14.62,21.61,551.53,2388.18,9066.89,0.0,-0.0003,2022-03-18
74,518.67,1.3,47.97,520.57,2388.25,8135.17,8.5296,0.03,396,2388,100,643.47,38.61,23.2245,1603.26,1420.21,14.62,21.61,551.73,2388.2,9051.15,0.0002,0.0002,2022-03-19
74,518.67,1.3,47.92,520.33,2388.24,8136.45,8.4756,0.03,395,2388,100,643.03,38.49,23.1584,1599.69,1419.6,14.62,21.61,552.15,2388.15,9059.48,-0.0009,0.0004,2022-03-20
74,518.67,1.3,47.81,520.11,2388.21,8129.54,8.5061,0.03,395,2388,100,643.25,38.67,23.2017,1594.29,1420.12,14.62,21.61,552.2,2388.2,9057.29,-0.001,-0.0004,2022-03-21
74,518.67,1.3,47.84,519.87,2388.26,8130.64,8.5108,0.03,394,2388,100,643.29,38.64,23.1301,1601.55,1422.36,14.62,21.61,551.82,2388.21,9054.75,0.0008,-0.0003,2022-03-22
74,518.67,1.3,47.94,520.45,2388.17,8129.16,8.481,0.03,395,2388,100,643.55,38.54,23.021,1592.46,1418.04,14.62,21.61,551.78,2388.2,9058.12,0.0005,-0.0005,2022-03-23
74,518.67,1.3,47.99,519.84,2388.28,8130.83,8.4984,0.03,395,2388,100,643.83,38.71,23.1676,1598.91,1417.41,14.62,21.61,552.93,2388.27,9054.68,-0.0013,0.0002,2022-03-24
74,518.67,1.3,48.11,519.91,2388.23,8133.19,8.5248,0.03,397,2388,100,643.42,38.51,23.1377,1599.03,1421.75,14.62,21.61,552.19,2388.25,9055.16,-0.0008,0.0002,2022-03-25
74,518.67,1.3,48.0,519.78,2388.25,8130.23,8.5289,0.03,395,2388,100,643.27,38.48,23.0369,1592.25,1418.78,14.62,21.61,552.1,2388.24,9057.81,0.0028,0.0004,2022-03-26
74,518.67,1.3,48.07,520.3,2388.19,8130.42,8.5274,0.03,394,2388,100,643.88,38.6,23.1293,1597.92,1424.76,14.62,21.61,551.07,2388.24,9059.94,0.0037,-0.0005,2022-03-27
74,518.67,1.3,48.01,520.13,2388.19,8133.82,8.4614,0.03,395,2388,100,643.62,38.47,23.1524,1597.26,1430.31,14.62,21.61,551.67,2388.24,9050.31,-0.0026,0.0004,2022-03-28
74,518.67,1.3,48.04,519.6,2388.23,8127.51,8.4995,0.03,395,2388,100,643.47,38.51,23.1293,1599.38,1431.59,14.62,21.61,551.32,2388.24,9054.92,-0.0015,-0.0003,2022-03-29
74,518.67,1.3,48.05,519.68,2388.26,8126.49,8.5092,0.03,395,2388,100,643.96,38.4,23.0624,1601.06,1429.6,14.62,21.61,551.7,2388.28,9059.07,0.0026,0.0003,2022-03-30
74,518.67,1.3,48.03,519.8,2388.28,8127.72,8.5218,0.03,395,2388,100,643.7,38.5,23.073,1604.64,1430.56,14.62,21.61,552.33,2388.28,9057.02,-0.0014,-0.0002,2022-03-31
74,518.67,1.3,48.17,519.79,2388.29,8123.78,8.508,0.03,397,2388,100,644.16,38.48,23.0785,1607.16,1426.01,14.62,21.61,551.86,2388.28,9057.1,0.0004,-0.0002,2022-04-01
74,518.67,1.3,48.22,519.23,2388.29,8125.96,8.525,0.03,396,2388,100,643.64,38.45,23.0552,1600.62,1423.05,14.62,21.61,550.61,2388.3,9049.12,-0.0022,-0.0001,2022-04-02
74,518.67,1.3,48.02,519.61,2388.3,8129.77,8.5342,0.03,394,2388,100,643.96,38.42,23.0288,1599.81,1423.1,14.62,21.61,551.65,2388.24,9050.27,-0.0017,0.0002,2022-04-03
74,518.67,1.3,48.07,519.52,2388.25,8123.87,8.5309,0.03,398,2388,100,643.29,38.36,22.9906,1604.39,1431.14,14.62,21.61,550.35,2388.3,9056.35,0.0011,0.0003,2022-04-04
75,518.67,1.3,48.0,519.78,2388.25,8113.05,8.4916,0.03,396,2388,100,643.33,38.53,23.1442,1597.06,1421.11,14.62,21.61,551.58,2388.28,9023.85,0.0015,-0.0003,2022-03-16
75,518.67,1.3,48.1,519.78,2388.26,8108.93,8.5308,0.03,395,2388,100,643.09,38.48,23.1597,1596.78,1429.36,14.62,21.61,551.31,2388.3,9041.95,0.0003,0.0003,2022-03-17
75,518.67,1.3,47.99,519.72,2388.31,8110.75,8.5259,0.03,396,2388,100,643.36,38.64,23.1695,1593.54,1421.55,14.62,21.61,551.59,2388.22,9036.66,-0.0005,-0.0002,2022-03-18
75,518.67,1.3,47.91,520.08,2388.27,8110.53,8.527000000000001,0.03,397,2388,100,642.91,38.5,23.0658,1595.59,1422.28,14.62,21.61,551.81,2388.27,9034.85,0.0027,-0.0003,2022-03-19
75,518.67,1.3,48.0,519.17,2388.25,8113.77,8.4956,0.03,395,2388,100,643.73,38.52,23.0597,1597.8,1429.92,14.62,21.61,551.48,2388.25,9039.02,-0.0014,0.0003,2022-03-20
75,518.67,1.3,48.22,519.78,2388.25,8105.81,8.4974,0.03,394,2388,100,643.31,38.62,23.0685,1590.79,1430.12,14.62,21.61,551.15,2388.24,9028.31,0.0006,0.0,2022-03-21
75,518.67,1.3,47.96,519.87,2388.35,8110.9,8.4698,0.03,396,2388,100,643.04,38.41,23.1539,1593.37,1426.54,14.62,21.61,551.46,2388.28,9030.09,0.0001,0.0003,2022-03-22
75,518.67,1.3,47.79,520.18,2388.28,8105.24,8.5033,0.03,397,2388,100,643.6,38.7,23.0906,1596.2,1430.28,14.62,21.61,551.43,2388.27,9027.88,-0.0018,-0.0002,2022-03-23
75,518.67,1.3,47.86,519.37,2388.29,8110.18,8.4929,0.03,396,2388,100,643.18,38.57,23.1274,1601.18,1425.31,14.62,21.61,551.92,2388.3,9034.96,0.0014,0.0,2022-03-24
75,518.67,1.3,48.23,519.85,2388.27,8112.2,8.4941,0.03,395,2388,100,643.47,38.48,23.0289,1593.08,1423.98,14.62,21.61,551.26,2388.32,9025.29,-0.0006,0.0001,2022-03-25
75,518.67,1.3,48.11,519.88,2388.32,8112.19,8.496,0.03,396,2388,100,643.83,38.51,23.0755,1600.76,1431.75,14.62,21.61,551.4,2388.31,9037.06,-0.0032,0.0004,2022-03-26
75,518.67,1.3,48.16,519.78,2388.28,8108.82,8.5074,0.03,397,2388,100,643.48,38.51,23.0398,1599.18,1424.78,14.62,21.61,550.92,2388.25,9031.31,0.0018,0.0001,2022-03-27
75,518.67,1.3,48.18,520.17,2388.27,8110.74,8.531,0.03,396,2388,100,644.3,38.56,23.2221,1599.91,1429.07,14.62,21.61,551.58,2388.3,9038.87,0.002,0.0003,2022-03-28
75,518.67,1.3,48.21,519.49,2388.32,8110.53,8.4993,0.03,395,2388,100,643.6,38.52,23.1294,1600.67,1430.09,14.62,21.61,551.4,2388.33,9027.1,0.0011,0.0,2022-03-29
75,518.67,1.3,48.32,519.56,2388.31,8116.15,8.5208,0.03,396,2388,100,643.67,38.32,23.0523,1601.78,1419.34,14.62,21.61,551.28,2388.25,9028.94,-0.0018,0.0001,2022-03-30
75,518.67,1.3,48.08,519.61,2388.32,8107.23,8.5226,0.03,396,2388,100,643.53,38.52,23.0416,1608.32,1429.83,14.62,21.61,551.68,2388.31,9030.3,0.0041,0.0,2022-03-31
75,518.67,1.3,48.18,519.55,2388.3,8114.4,8.4952,0.03,396,2388,100,643.64,38.57,23.1892,1598.52,1435.58,14.62,21.61,550.48,2388.33,9027.5,0.0034,-0.0004,2022-04-01
75,518.67,1.3,48.09,519.19,2388.24,8106.69,8.5127,0.03,397,2388,100,643.84,38.4,23.1277,1601.44,1426.63,14.62,21.61,551.22,2388.32,9024.42,0.0002,-0.0002,2022-04-02
75,518.67,1.3,48.08,519.24,2388.32,8108.51,8.5158,0.03,398,2388,100,644.23,38.48,23.0978,1595.88,1430.03,14.62,21.61,551.06,2388.33,9031.15,-0.0016,-0.0001,2022-04-03
75,518.67,1.3,48.22,519.51,2388.3,8104.78,8.5097,0.03,395,2388,100,643.7,38.57,23.0341,1600.8,1433.1,14.62,21.61,552.04,2388.31,9026.08,0.0003,0.0001,2022-04-04
76,518.67,1.3,48.08,520.22,2388.24,8127.37,8.5021,0.03,396,2388,100,642.86,38.55,23.1136,1593.94,1420.41,14.62,21.61,551.57,2388.22,9044.09,0.0064,0.0005,2022-03-16
76,518.67,1.3,47.95,519.86,2388.29,8129.09,8.4932,0.03,395,2388,100,643.66,38.56,23.2554,1595.93,1430.34,14.62,21.61,551.3,2388.25,9053.14,0.0021,0.0,2022-03-17
76,518.67,1.3,48.01,520.15,2388.22,8129.62,8.5062,0.03,395,2388,100,643.3,38.57,23.1319,1595.24,1421.35,14.62,21.61,552.59,2388.28,9060.73,-0.0046,0.0004,2022-03-18
76,518.67,1.3,47.94,520.05,2388.24,8128.47,8.4769,0.03,395,2388,100,643.7,38.55,23.1784,1599.47,1423.71,14.62,21.61,551.54,2388.24,9055.77,-0.0022,0.0005,2022-03-19
76,518.67,1.3,48.13,520.08,2388.25,8134.54,8.5198,0.03,397,2388,100,643.72,38.51,23.0643,1602.47,1421.4,14.62,21.61,551.68,2388.22,9058.07,0.0016,0.0004,2022-03-20
76,518.67,1.3,47.93,520.1,2388.26,8132.3,8.5175,0.03,393,2388,100,643.98,38.47,23.126,1596.85,1420.14,14.62,21.61,552.03,2388.23,9052.37,0.0011,0.0001,2022-03-21
76,518.67,1.3,48.06,520.43,2388.3,8132.63,8.4916,0.03,395,2388,100,643.51,38.39,23.0897,1601.93,1420.9,14.62,21.61,551.26,2388.27,9056.07,-0.0002,-0.0004,2022-03-22
76,518.67,1.3,48.21,520.15,2388.26,8128.1,8.5011,0.03,398,2388,100,643.48,38.59,23.0831,1599.38,1422.14,14.62,21.61,551.43,2388.26,9050.88,0.0011,0.0004,2022-03-23
76,518.67,1.3,48.04,520.04,2388.28,8124.53,8.535,0.03,397,2388,100,643.42,38.55,23.0614,1601.28,1429.56,14.62,21.61,550.81,2388.23,9049.71,-0.0003,0.0004,2022-03-24
76,518.67,1.3,48.09,520.0,2388.21,8128.02,8.465,0.03,395,2388,100,643.93,38.55,23.1532,1601.24,1424.86,14.62,21.61,551.74,2388.29,9058.18,0.0028,0.0005,2022-03-25
76,518.67,1.3,48.21,519.6,2388.25,8132.33,8.5041,0.03,395,2388,100,643.42,38.56,23.105,1597.56,1428.07,14.62,21.61,551.9,2388.26,9056.61,0.0005,-0.0001,2022-03-26
76,518.67,1.3,48.21,519.99,2388.26,8126.6,8.512,0.03,397,2388,100,643.58,38.3,23.0205,1603.94,1427.6,14.62,21.61,551.9,2388.24,9051.01,-0.0016,-0.0001,2022-03-27
76,518.67,1.3,48.02,519.95,2388.21,8132.57,8.4963,0.03,396,2388,100,643.92,38.56,23.0698,1603.83,1428.37,14.62,21.61,551.83,2388.3,9055.48,-0.0012,0.0004,2022-03-28
76,518.67,1.3,48.33,519.82,2388.23,8129.66,8.5066,0.03,397,2388,100,643.86,38.39,23.1399,1599.62,1430.9,14.62,21.61,551.24,2388.23,9054.04,-0.0031,-0.0003,2022-03-29
